Population,RegionName,Time,Indicator,NumValue
Fluoroquinolones,Lithuania,2017,"R - resistant isolates, percentage  ",64.723926380
Fluoroquinolones,Luxembourg,2017,"R - resistant isolates, percentage  ",28.282828280
Fluoroquinolones,Latvia,2017,"R - resistant isolates, percentage  ",12.500000000
Fluoroquinolones,Malta,2017,"R - resistant isolates, percentage  ",39.316239310
Fluoroquinolones,Netherlands,2017,"R - resistant isolates, percentage  ",11.729323300
Fluoroquinolones,Norway,2017,"R - resistant isolates, percentage  ",10.243277840
Fluoroquinolones,Poland,2017,"R - resistant isolates, percentage  ",66.305818670
Fluoroquinolones,Portugal,2017,"R - resistant isolates, percentage  ",45.687134500
Fluoroquinolones,Romania,2017,"R - resistant isolates, percentage  ",64.094955480
Fluoroquinolones,Sweden,2017,"R - resistant isolates, percentage  ",9.767891680
Fluoroquinolones,Slovenia,2017,"R - resistant isolates, percentage  ",30.392156860
Fluoroquinolones,Slovakia,2017,"R - resistant isolates, percentage  ",66.738197420
Fluoroquinolones,United Kingdom,2017,"R - resistant isolates, percentage  ",9.276402790
Fluoroquinolones,Austria,2018,"R - resistant isolates, percentage  ",13.185913180
Fluoroquinolones,Belgium,2018,"R - resistant isolates, percentage  ",22.639484970
Fluoroquinolones,Bulgaria,2018,"R - resistant isolates, percentage  ",62.694300510
Fluoroquinolones,Cyprus,2018,"R - resistant isolates, percentage  ",49.425287350
Fluoroquinolones,Czechia,2018,"R - resistant isolates, percentage  ",47.233468280
Fluoroquinolones,Germany,2018,"R - resistant isolates, percentage  ",13.350125940
Fluoroquinolones,Denmark,2018,"R - resistant isolates, percentage  ",8.522283030
Fluoroquinolones,Estonia,2018,"R - resistant isolates, percentage  ",20.975609750
Fluoroquinolones,Greece,2018,"R - resistant isolates, percentage  ",68.077956980
Fluoroquinolones,Spain,2018,"R - resistant isolates, percentage  ",23.767514270
Fluoroquinolones,Finland,2018,"R - resistant isolates, percentage  ",6.311881180
Fluoroquinolones,France,2018,"R - resistant isolates, percentage  ",30.430430430
Fluoroquinolones,Croatia,2018,"R - resistant isolates, percentage  ",48.623853210
Fluoroquinolones,Hungary,2018,"R - resistant isolates, percentage  ",38.004750590
Fluoroquinolones,Ireland,2018,"R - resistant isolates, percentage  ",18.012422360
Fluoroquinolones,Iceland,2018,"R - resistant isolates, percentage  ",0.000000000
Fluoroquinolones,Italy,2018,"R - resistant isolates, percentage  ",52.677329620
Fluoroquinolones,Lithuania,2018,"R - resistant isolates, percentage  ",56.756756750
Fluoroquinolones,Luxembourg,2018,"R - resistant isolates, percentage  ",24.705882350
Fluoroquinolones,Latvia,2018,"R - resistant isolates, percentage  ",38.500000000
Fluoroquinolones,Malta,2018,"R - resistant isolates, percentage  ",55.474452550
Fluoroquinolones,Netherlands,2018,"R - resistant isolates, percentage  ",11.637080860
Fluoroquinolones,Norway,2018,"R - resistant isolates, percentage  ",13.061224480
Fluoroquinolones,Poland,2018,"R - resistant isolates, percentage  ",68.185584090
Fluoroquinolones,Portugal,2018,"R - resistant isolates, percentage  ",43.788580240
Fluoroquinolones,Romania,2018,"R - resistant isolates, percentage  ",57.369614510
Fluoroquinolones,Sweden,2018,"R - resistant isolates, percentage  ",10.119595210
Fluoroquinolones,Slovenia,2018,"R - resistant isolates, percentage  ",27.335640130
Fluoroquinolones,Slovakia,2018,"R - resistant isolates, percentage  ",60.965794760
Fluoroquinolones,United Kingdom,2018,"R - resistant isolates, percentage  ",13.089285710
Fluoroquinolones,Austria,2019,"R - resistant isolates, percentage  ",15.674453650
Fluoroquinolones,Belgium,2019,"R - resistant isolates, percentage  ",19.815059440
Fluoroquinolones,Bulgaria,2019,"R - resistant isolates, percentage  ",60.674157300
Fluoroquinolones,Cyprus,2019,"R - resistant isolates, percentage  ",31.666666660
Fluoroquinolones,Czechia,2019,"R - resistant isolates, percentage  ",48.719590260
Fluoroquinolones,Germany,2019,"R - resistant isolates, percentage  ",13.128313890
Fluoroquinolones,Denmark,2019,"R - resistant isolates, percentage  ",9.551800140
Fluoroquinolones,Estonia,2019,"R - resistant isolates, percentage  ",16.201117310
Fluoroquinolones,Greece,2019,"R - resistant isolates, percentage  ",66.881028930
Fluoroquinolones,Spain,2019,"R - resistant isolates, percentage  ",23.957894730
Fluoroquinolones,Finland,2019,"R - resistant isolates, percentage  ",7.283236990
Fluoroquinolones,France,2019,"R - resistant isolates, percentage  ",30.894050270
Fluoroquinolones,Croatia,2019,"R - resistant isolates, percentage  ",57.861635220
Fluoroquinolones,Hungary,2019,"R - resistant isolates, percentage  ",36.743674360
Fluoroquinolones,Ireland,2019,"R - resistant isolates, percentage  ",17.300380220
Fluoroquinolones,Iceland,2019,"R - resistant isolates, percentage  ",4.347826080
Fluoroquinolones,Italy,2019,"R - resistant isolates, percentage  ",54.693187720
Fluoroquinolones,Lithuania,2019,"R - resistant isolates, percentage  ",52.054794520
Fluoroquinolones,Luxembourg,2019,"R - resistant isolates, percentage  ",27.184466010
Fluoroquinolones,Latvia,2019,"R - resistant isolates, percentage  ",36.868686860
Fluoroquinolones,Malta,2019,"R - resistant isolates, percentage  ",44.186046510
Fluoroquinolones,Netherlands,2019,"R - resistant isolates, percentage  ",11.103351950
Fluoroquinolones,Norway,2019,"R - resistant isolates, percentage  ",8.774038460
Fluoroquinolones,Poland,2019,"R - resistant isolates, percentage  ",61.259706640
Fluoroquinolones,Portugal,2019,"R - resistant isolates, percentage  ",45.784023660
Fluoroquinolones,Romania,2019,"R - resistant isolates, percentage  ",61.995753710
Fluoroquinolones,Sweden,2019,"R - resistant isolates, percentage  ",10.508664050
Fluoroquinolones,Slovenia,2019,"R - resistant isolates, percentage  ",19.471947190
Fluoroquinolones,Slovakia,2019,"R - resistant isolates, percentage  ",56.948228880
Fluoroquinolones,United Kingdom,2019,"R - resistant isolates, percentage  ",12.768766500
Fluoroquinolones,Austria,2020,"R - resistant isolates, percentage  ",11.957484490
Fluoroquinolones,Belgium,2020,"R - resistant isolates, percentage  ",22.832052680
Fluoroquinolones,Bulgaria,2020,"R - resistant isolates, percentage  ",67.068273090
Fluoroquinolones,Cyprus,2020,"R - resistant isolates, percentage  ",50.000000000
Fluoroquinolones,Czechia,2020,"R - resistant isolates, percentage  ",44.233378560
Fluoroquinolones,Germany,2020,"R - resistant isolates, percentage  ",11.629925360
Fluoroquinolones,Denmark,2020,"R - resistant isolates, percentage  ",7.567185280
Fluoroquinolones,Estonia,2020,"R - resistant isolates, percentage  ",17.258883240
Fluoroquinolones,Greece,2020,"R - resistant isolates, percentage  ",74.380165280
Fluoroquinolones,Spain,2020,"R - resistant isolates, percentage  ",25.715583820
Fluoroquinolones,Finland,2020,"R - resistant isolates, percentage  ",7.390817460
Fluoroquinolones,France,2020,"R - resistant isolates, percentage  ",28.054389120
Fluoroquinolones,Croatia,2020,"R - resistant isolates, percentage  ",54.104477610
Fluoroquinolones,Hungary,2020,"R - resistant isolates, percentage  ",40.796703290
Fluoroquinolones,Ireland,2020,"R - resistant isolates, percentage  ",16.358839050
Fluoroquinolones,Iceland,2020,"R - resistant isolates, percentage  ",0.000000000
Fluoroquinolones,Italy,2020,"R - resistant isolates, percentage  ",52.427527690
Fluoroquinolones,Lithuania,2020,"R - resistant isolates, percentage  ",45.278450360
Fluoroquinolones,Luxembourg,2020,"R - resistant isolates, percentage  ",31.034482750
Fluoroquinolones,Latvia,2020,"R - resistant isolates, percentage  ",41.489361700
Fluoroquinolones,Malta,2020,"R - resistant isolates, percentage  ",37.121212120
Fluoroquinolones,Netherlands,2020,"R - resistant isolates, percentage  ",13.118279560
Fluoroquinolones,Norway,2020,"R - resistant isolates, percentage  ",11.206896550
Fluoroquinolones,Poland,2020,"R - resistant isolates, percentage  ",65.161290320
Fluoroquinolones,Portugal,2020,"R - resistant isolates, percentage  ",42.677222020
Fluoroquinolones,Romania,2020,"R - resistant isolates, percentage  ",66.244725730
Fluoroquinolones,Sweden,2020,"R - resistant isolates, percentage  ",10.163934420
Fluoroquinolones,Slovenia,2020,"R - resistant isolates, percentage  ",24.742268040
Fluoroquinolones,Slovakia,2020,"R - resistant isolates, percentage  ",53.846153840
Fluoroquinolones,Austria,2010,S - susceptible isolates,576.000000000
Fluoroquinolones,Belgium,2010,S - susceptible isolates,118.000000000
Fluoroquinolones,Bulgaria,2010,S - susceptible isolates,53.000000000
Fluoroquinolones,Cyprus,2010,S - susceptible isolates,41.000000000
Fluoroquinolones,Czechia,2010,S - susceptible isolates,518.000000000
Fluoroquinolones,Germany,2010,S - susceptible isolates,404.000000000
Fluoroquinolones,Denmark,2010,S - susceptible isolates,587.000000000
Fluoroquinolones,Estonia,2010,S - susceptible isolates,47.000000000
Fluoroquinolones,Greece,2010,S - susceptible isolates,470.000000000
Fluoroquinolones,Spain,2010,S - susceptible isolates,966.000000000
Fluoroquinolones,Finland,2010,S - susceptible isolates,386.000000000
Fluoroquinolones,France,2010,S - susceptible isolates,1145.000000000
Fluoroquinolones,Croatia,2010,S - susceptible isolates,138.000000000
Fluoroquinolones,Hungary,2010,S - susceptible isolates,275.000000000
Fluoroquinolones,Ireland,2010,S - susceptible isolates,288.000000000
Fluoroquinolones,Iceland,2010,S - susceptible isolates,24.000000000
Fluoroquinolones,Italy,2010,S - susceptible isolates,420.000000000
Fluoroquinolones,Lithuania,2010,S - susceptible isolates,48.000000000
Fluoroquinolones,Luxembourg,2010,S - susceptible isolates,55.000000000
Fluoroquinolones,Latvia,2010,S - susceptible isolates,29.000000000
Fluoroquinolones,Malta,2010,S - susceptible isolates,48.000000000
Fluoroquinolones,Netherlands,2010,S - susceptible isolates,818.000000000
Fluoroquinolones,Norway,2010,S - susceptible isolates,424.000000000
Fluoroquinolones,Poland,2010,S - susceptible isolates,138.000000000
Fluoroquinolones,Portugal,2010,S - susceptible isolates,391.000000000
Fluoroquinolones,Romania,2010,S - susceptible isolates,10.000000000
Fluoroquinolones,Sweden,2010,S - susceptible isolates,673.000000000
Fluoroquinolones,Slovenia,2010,S - susceptible isolates,143.000000000
Fluoroquinolones,United Kingdom,2010,S - susceptible isolates,704.000000000
Fluoroquinolones,Austria,2011,S - susceptible isolates,649.000000000
Fluoroquinolones,Belgium,2011,S - susceptible isolates,546.000000000
Fluoroquinolones,Bulgaria,2011,S - susceptible isolates,52.000000000
Fluoroquinolones,Cyprus,2011,S - susceptible isolates,49.000000000
Fluoroquinolones,Czechia,2011,S - susceptible isolates,586.000000000
Fluoroquinolones,Germany,2011,S - susceptible isolates,437.000000000
Fluoroquinolones,Denmark,2011,S - susceptible isolates,767.000000000
Fluoroquinolones,Estonia,2011,S - susceptible isolates,69.000000000
Fluoroquinolones,Greece,2011,S - susceptible isolates,407.000000000
Fluoroquinolones,Spain,2011,S - susceptible isolates,934.000000000
Fluoroquinolones,Finland,2011,S - susceptible isolates,384.000000000
Fluoroquinolones,France,2011,S - susceptible isolates,1160.000000000
Fluoroquinolones,Croatia,2011,S - susceptible isolates,165.000000000
Fluoroquinolones,Hungary,2011,S - susceptible isolates,204.000000000
Fluoroquinolones,Ireland,2011,S - susceptible isolates,266.000000000
Fluoroquinolones,Iceland,2011,S - susceptible isolates,23.000000000
Fluoroquinolones,Italy,2011,S - susceptible isolates,312.000000000
Fluoroquinolones,Lithuania,2011,S - susceptible isolates,55.000000000
Fluoroquinolones,Luxembourg,2011,S - susceptible isolates,32.000000000
Fluoroquinolones,Latvia,2011,S - susceptible isolates,39.000000000
Fluoroquinolones,Malta,2011,S - susceptible isolates,43.000000000
Fluoroquinolones,Netherlands,2011,S - susceptible isolates,783.000000000
Fluoroquinolones,Norway,2011,S - susceptible isolates,395.000000000
Fluoroquinolones,Poland,2011,S - susceptible isolates,143.000000000
Fluoroquinolones,Portugal,2011,S - susceptible isolates,374.000000000
Fluoroquinolones,Romania,2011,S - susceptible isolates,7.000000000
Fluoroquinolones,Sweden,2011,S - susceptible isolates,886.000000000
Fluoroquinolones,Slovenia,2011,S - susceptible isolates,144.000000000
Fluoroquinolones,Slovakia,2011,S - susceptible isolates,133.000000000
Fluoroquinolones,United Kingdom,2011,S - susceptible isolates,928.000000000
Fluoroquinolones,Austria,2012,S - susceptible isolates,687.000000000
Fluoroquinolones,Belgium,2012,S - susceptible isolates,430.000000000
Fluoroquinolones,Bulgaria,2012,S - susceptible isolates,60.000000000
Fluoroquinolones,Cyprus,2012,S - susceptible isolates,49.000000000
Fluoroquinolones,Czechia,2012,S - susceptible isolates,661.000000000
Fluoroquinolones,Germany,2012,S - susceptible isolates,561.000000000
Fluoroquinolones,Denmark,2012,S - susceptible isolates,835.000000000
Fluoroquinolones,Estonia,2012,S - susceptible isolates,71.000000000
Fluoroquinolones,Greece,2012,S - susceptible isolates,423.000000000
Fluoroquinolones,Spain,2012,S - susceptible isolates,928.000000000
Fluoroquinolones,Finland,2012,S - susceptible isolates,510.000000000
Fluoroquinolones,France,2012,S - susceptible isolates,1225.000000000
Fluoroquinolones,Croatia,2012,S - susceptible isolates,174.000000000
Fluoroquinolones,Hungary,2012,S - susceptible isolates,280.000000000
Fluoroquinolones,Ireland,2012,S - susceptible isolates,300.000000000
Fluoroquinolones,Iceland,2012,S - susceptible isolates,11.000000000
Fluoroquinolones,Italy,2012,S - susceptible isolates,403.000000000
Fluoroquinolones,Lithuania,2012,S - susceptible isolates,74.000000000
Fluoroquinolones,Luxembourg,2012,S - susceptible isolates,30.000000000
Fluoroquinolones,Latvia,2012,S - susceptible isolates,36.000000000
Fluoroquinolones,Malta,2012,S - susceptible isolates,40.000000000
Fluoroquinolones,Netherlands,2012,S - susceptible isolates,862.000000000
Fluoroquinolones,Norway,2012,S - susceptible isolates,566.000000000
Fluoroquinolones,Poland,2012,S - susceptible isolates,138.000000000
Fluoroquinolones,Portugal,2012,S - susceptible isolates,482.000000000
Fluoroquinolones,Romania,2012,S - susceptible isolates,48.000000000
Fluoroquinolones,Sweden,2012,S - susceptible isolates,924.000000000
Fluoroquinolones,Slovenia,2012,S - susceptible isolates,167.000000000
Fluoroquinolones,Slovakia,2012,S - susceptible isolates,119.000000000
Fluoroquinolones,United Kingdom,2012,S - susceptible isolates,950.000000000
Fluoroquinolones,Austria,2013,S - susceptible isolates,759.000000000
Fluoroquinolones,Belgium,2013,S - susceptible isolates,480.000000000
Fluoroquinolones,Bulgaria,2013,S - susceptible isolates,66.000000000
Fluoroquinolones,Cyprus,2013,S - susceptible isolates,50.000000000
Fluoroquinolones,Czechia,2013,S - susceptible isolates,629.000000000
Fluoroquinolones,Germany,2013,S - susceptible isolates,619.000000000
Fluoroquinolones,Denmark,2013,S - susceptible isolates,774.000000000
Fluoroquinolones,Estonia,2013,S - susceptible isolates,66.000000000
Fluoroquinolones,Greece,2013,S - susceptible isolates,370.000000000
Fluoroquinolones,Spain,2013,S - susceptible isolates,938.000000000
Fluoroquinolones,Finland,2013,S - susceptible isolates,512.000000000
Fluoroquinolones,France,2013,S - susceptible isolates,1299.000000000
Fluoroquinolones,Croatia,2013,S - susceptible isolates,197.000000000
Fluoroquinolones,Hungary,2013,S - susceptible isolates,339.000000000
Fluoroquinolones,Ireland,2013,S - susceptible isolates,251.000000000
Fluoroquinolones,Iceland,2013,S - susceptible isolates,28.000000000
Fluoroquinolones,Italy,2013,S - susceptible isolates,617.000000000
Fluoroquinolones,Lithuania,2013,S - susceptible isolates,71.000000000
Fluoroquinolones,Luxembourg,2013,S - susceptible isolates,36.000000000
Fluoroquinolones,Latvia,2013,S - susceptible isolates,36.000000000
Fluoroquinolones,Malta,2013,S - susceptible isolates,45.000000000
Fluoroquinolones,Netherlands,2013,S - susceptible isolates,952.000000000
Fluoroquinolones,Norway,2013,S - susceptible isolates,578.000000000
Fluoroquinolones,Poland,2013,S - susceptible isolates,105.000000000
Fluoroquinolones,Portugal,2013,S - susceptible isolates,574.000000000
Fluoroquinolones,Romania,2013,S - susceptible isolates,100.000000000
Fluoroquinolones,Sweden,2013,S - susceptible isolates,1206.000000000
Fluoroquinolones,Slovenia,2013,S - susceptible isolates,162.000000000
Fluoroquinolones,Slovakia,2013,S - susceptible isolates,154.000000000
Fluoroquinolones,United Kingdom,2013,S - susceptible isolates,1051.000000000
Fluoroquinolones,Austria,2014,S - susceptible isolates,845.000000000
Fluoroquinolones,Belgium,2014,S - susceptible isolates,401.000000000
Fluoroquinolones,Bulgaria,2014,S - susceptible isolates,68.000000000
Fluoroquinolones,Cyprus,2014,S - susceptible isolates,56.000000000
Fluoroquinolones,Czechia,2014,S - susceptible isolates,671.000000000
Fluoroquinolones,Germany,2014,S - susceptible isolates,837.000000000
Fluoroquinolones,Denmark,2014,S - susceptible isolates,852.000000000
Fluoroquinolones,Estonia,2014,S - susceptible isolates,104.000000000
Fluoroquinolones,Greece,2014,S - susceptible isolates,328.000000000
Fluoroquinolones,Spain,2014,S - susceptible isolates,1008.000000000
Fluoroquinolones,Finland,2014,S - susceptible isolates,546.000000000
Fluoroquinolones,France,2014,S - susceptible isolates,1452.000000000
Fluoroquinolones,Croatia,2014,S - susceptible isolates,171.000000000
Fluoroquinolones,Hungary,2014,S - susceptible isolates,412.000000000
Fluoroquinolones,Ireland,2014,S - susceptible isolates,294.000000000
Fluoroquinolones,Iceland,2014,S - susceptible isolates,26.000000000
Fluoroquinolones,Italy,2014,S - susceptible isolates,533.000000000
Fluoroquinolones,Lithuania,2014,S - susceptible isolates,82.000000000
Fluoroquinolones,Luxembourg,2014,S - susceptible isolates,43.000000000
Fluoroquinolones,Latvia,2014,S - susceptible isolates,60.000000000
Fluoroquinolones,Malta,2014,S - susceptible isolates,63.000000000
Fluoroquinolones,Netherlands,2014,S - susceptible isolates,1045.000000000
Fluoroquinolones,Norway,2014,S - susceptible isolates,681.000000000
Fluoroquinolones,Poland,2014,S - susceptible isolates,129.000000000
Fluoroquinolones,Portugal,2014,S - susceptible isolates,973.000000000
Fluoroquinolones,Romania,2014,S - susceptible isolates,78.000000000
Fluoroquinolones,Sweden,2014,S - susceptible isolates,716.000000000
Fluoroquinolones,Slovenia,2014,S - susceptible isolates,151.000000000
Fluoroquinolones,Slovakia,2014,S - susceptible isolates,138.000000000
Fluoroquinolones,United Kingdom,2014,S - susceptible isolates,1034.000000000
Fluoroquinolones,Austria,2015,S - susceptible isolates,880.000000000
Fluoroquinolones,Belgium,2015,S - susceptible isolates,285.000000000
Fluoroquinolones,Bulgaria,2015,S - susceptible isolates,51.000000000
Fluoroquinolones,Cyprus,2015,S - susceptible isolates,32.000000000
Fluoroquinolones,Czechia,2015,S - susceptible isolates,665.000000000
Fluoroquinolones,Germany,2015,S - susceptible isolates,1399.000000000
Fluoroquinolones,Denmark,2015,S - susceptible isolates,865.000000000
Fluoroquinolones,Estonia,2015,S - susceptible isolates,40.000000000
Fluoroquinolones,Greece,2015,S - susceptible isolates,373.000000000
Fluoroquinolones,Spain,2015,S - susceptible isolates,1152.000000000
Fluoroquinolones,Finland,2015,S - susceptible isolates,618.000000000
Fluoroquinolones,France,2015,S - susceptible isolates,1553.000000000
Fluoroquinolones,Croatia,2015,S - susceptible isolates,187.000000000
Fluoroquinolones,Hungary,2015,S - susceptible isolates,435.000000000
Fluoroquinolones,Ireland,2015,S - susceptible isolates,307.000000000
Fluoroquinolones,Iceland,2015,S - susceptible isolates,34.000000000
Fluoroquinolones,Italy,2015,S - susceptible isolates,867.000000000
Fluoroquinolones,Lithuania,2015,S - susceptible isolates,92.000000000
Fluoroquinolones,Luxembourg,2015,S - susceptible isolates,46.000000000
Fluoroquinolones,Latvia,2015,S - susceptible isolates,62.000000000
Fluoroquinolones,Malta,2015,S - susceptible isolates,62.000000000
Fluoroquinolones,Netherlands,2015,S - susceptible isolates,1073.000000000
Fluoroquinolones,Norway,2015,S - susceptible isolates,656.000000000
Fluoroquinolones,Poland,2015,S - susceptible isolates,219.000000000
Fluoroquinolones,Portugal,2015,S - susceptible isolates,1176.000000000
Fluoroquinolones,Romania,2015,S - susceptible isolates,99.000000000
Fluoroquinolones,Sweden,2015,S - susceptible isolates,851.000000000
Fluoroquinolones,Slovenia,2015,S - susceptible isolates,175.000000000
Fluoroquinolones,Slovakia,2015,S - susceptible isolates,131.000000000
Fluoroquinolones,United Kingdom,2015,S - susceptible isolates,869.000000000
Fluoroquinolones,Austria,2016,S - susceptible isolates,1099.000000000
Fluoroquinolones,Belgium,2016,S - susceptible isolates,488.000000000
Fluoroquinolones,Bulgaria,2016,S - susceptible isolates,61.000000000
Fluoroquinolones,Cyprus,2016,S - susceptible isolates,47.000000000
Fluoroquinolones,Czechia,2016,S - susceptible isolates,678.000000000
Fluoroquinolones,Germany,2016,S - susceptible isolates,2596.000000000
Fluoroquinolones,Denmark,2016,S - susceptible isolates,1056.000000000
Fluoroquinolones,Estonia,2016,S - susceptible isolates,120.000000000
Fluoroquinolones,Greece,2016,S - susceptible isolates,349.000000000
Fluoroquinolones,Spain,2016,S - susceptible isolates,1260.000000000
Fluoroquinolones,Finland,2016,S - susceptible isolates,731.000000000
Fluoroquinolones,France,2016,S - susceptible isolates,1774.000000000
Fluoroquinolones,Croatia,2016,S - susceptible isolates,171.000000000
Fluoroquinolones,Hungary,2016,S - susceptible isolates,454.000000000
Fluoroquinolones,Ireland,2016,S - susceptible isolates,383.000000000
Fluoroquinolones,Iceland,2016,S - susceptible isolates,21.000000000
Fluoroquinolones,Italy,2016,S - susceptible isolates,930.000000000
Fluoroquinolones,Lithuania,2016,S - susceptible isolates,144.000000000
Fluoroquinolones,Luxembourg,2016,S - susceptible isolates,45.000000000
Fluoroquinolones,Latvia,2016,S - susceptible isolates,48.000000000
Fluoroquinolones,Malta,2016,S - susceptible isolates,64.000000000
Fluoroquinolones,Netherlands,2016,S - susceptible isolates,1178.000000000
Fluoroquinolones,Norway,2016,S - susceptible isolates,759.000000000
Fluoroquinolones,Poland,2016,S - susceptible isolates,354.000000000
Fluoroquinolones,Portugal,2016,S - susceptible isolates,1204.000000000
Fluoroquinolones,Romania,2016,S - susceptible isolates,121.000000000
Fluoroquinolones,Sweden,2016,S - susceptible isolates,1425.000000000
Fluoroquinolones,Slovenia,2016,S - susceptible isolates,175.000000000
Fluoroquinolones,Slovakia,2016,S - susceptible isolates,151.000000000
Fluoroquinolones,United Kingdom,2016,S - susceptible isolates,3681.000000000
Fluoroquinolones,Austria,2017,S - susceptible isolates,958.000000000
Fluoroquinolones,Belgium,2017,S - susceptible isolates,587.000000000
Fluoroquinolones,Bulgaria,2017,S - susceptible isolates,54.000000000
Fluoroquinolones,Cyprus,2017,S - susceptible isolates,39.000000000
Fluoroquinolones,Czechia,2017,S - susceptible isolates,617.000000000
Fluoroquinolones,Germany,2017,S - susceptible isolates,3180.000000000
Fluoroquinolones,Denmark,2017,S - susceptible isolates,1052.000000000
Fluoroquinolones,Estonia,2017,S - susceptible isolates,112.000000000
Fluoroquinolones,Greece,2017,S - susceptible isolates,413.000000000
Fluoroquinolones,Spain,2017,S - susceptible isolates,1125.000000000
Fluoroquinolones,Finland,2017,S - susceptible isolates,644.000000000
Fluoroquinolones,France,2017,S - susceptible isolates,2047.000000000
Fluoroquinolones,Croatia,2017,S - susceptible isolates,160.000000000
Fluoroquinolones,Hungary,2017,S - susceptible isolates,399.000000000
Fluoroquinolones,Ireland,2017,S - susceptible isolates,385.000000000
Fluoroquinolones,Iceland,2017,S - susceptible isolates,14.000000000
Fluoroquinolones,Italy,2017,S - susceptible isolates,1084.000000000
Fluoroquinolones,Lithuania,2017,S - susceptible isolates,110.000000000
Fluoroquinolones,Luxembourg,2017,S - susceptible isolates,70.000000000
Fluoroquinolones,Latvia,2017,S - susceptible isolates,13.000000000
Fluoroquinolones,Malta,2017,S - susceptible isolates,65.000000000
Fluoroquinolones,Netherlands,2017,S - susceptible isolates,1115.000000000
Fluoroquinolones,Norway,2017,S - susceptible isolates,679.000000000
Fluoroquinolones,Poland,2017,S - susceptible isolates,233.000000000
Fluoroquinolones,Portugal,2017,S - susceptible isolates,1405.000000000
Fluoroquinolones,Romania,2017,S - susceptible isolates,113.000000000
Fluoroquinolones,Sweden,2017,S - susceptible isolates,911.000000000
Fluoroquinolones,Slovenia,2017,S - susceptible isolates,202.000000000
Fluoroquinolones,Slovakia,2017,S - susceptible isolates,151.000000000
Fluoroquinolones,United Kingdom,2017,S - susceptible isolates,4680.000000000
Fluoroquinolones,Austria,2018,S - susceptible isolates,1029.000000000
Fluoroquinolones,Belgium,2018,S - susceptible isolates,693.000000000
Fluoroquinolones,Bulgaria,2018,S - susceptible isolates,64.000000000
Fluoroquinolones,Cyprus,2018,S - susceptible isolates,41.000000000
Fluoroquinolones,Czechia,2018,S - susceptible isolates,715.000000000
Fluoroquinolones,Germany,2018,S - susceptible isolates,3343.000000000
Fluoroquinolones,Denmark,2018,S - susceptible isolates,1140.000000000
Fluoroquinolones,Estonia,2018,S - susceptible isolates,144.000000000
Fluoroquinolones,Greece,2018,S - susceptible isolates,453.000000000
Fluoroquinolones,Spain,2018,S - susceptible isolates,1427.000000000
Fluoroquinolones,Finland,2018,S - susceptible isolates,720.000000000
Fluoroquinolones,France,2018,S - susceptible isolates,2034.000000000
Fluoroquinolones,Croatia,2018,S - susceptible isolates,159.000000000
Fluoroquinolones,Hungary,2018,S - susceptible isolates,515.000000000
Fluoroquinolones,Ireland,2018,S - susceptible isolates,382.000000000
Fluoroquinolones,Iceland,2018,S - susceptible isolates,14.000000000
Fluoroquinolones,Italy,2018,S - susceptible isolates,2553.000000000
Fluoroquinolones,Lithuania,2018,S - susceptible isolates,152.000000000
Fluoroquinolones,Luxembourg,2018,S - susceptible isolates,62.000000000
Fluoroquinolones,Latvia,2018,S - susceptible isolates,118.000000000
Fluoroquinolones,Malta,2018,S - susceptible isolates,56.000000000
Fluoroquinolones,Netherlands,2018,S - susceptible isolates,1297.000000000
Fluoroquinolones,Norway,2018,S - susceptible isolates,605.000000000
Fluoroquinolones,Poland,2018,S - susceptible isolates,370.000000000
Fluoroquinolones,Portugal,2018,S - susceptible isolates,1289.000000000
Fluoroquinolones,Romania,2018,S - susceptible isolates,178.000000000
Fluoroquinolones,Sweden,2018,S - susceptible isolates,965.000000000
Fluoroquinolones,Slovenia,2018,S - susceptible isolates,206.000000000
Fluoroquinolones,Slovakia,2018,S - susceptible isolates,184.000000000
Fluoroquinolones,United Kingdom,2018,S - susceptible isolates,4752.000000000
Fluoroquinolones,Austria,2019,S - susceptible isolates,1094.000000000
Fluoroquinolones,Belgium,2019,S - susceptible isolates,586.000000000
Fluoroquinolones,Bulgaria,2019,S - susceptible isolates,102.000000000
Fluoroquinolones,Cyprus,2019,S - susceptible isolates,32.000000000
Fluoroquinolones,Czechia,2019,S - susceptible isolates,743.000000000
Fluoroquinolones,Germany,2019,S - susceptible isolates,4011.000000000
Fluoroquinolones,Denmark,2019,S - susceptible isolates,1209.000000000
Fluoroquinolones,Estonia,2019,S - susceptible isolates,144.000000000
Fluoroquinolones,Greece,2019,S - susceptible isolates,98.000000000
Fluoroquinolones,Spain,2019,S - susceptible isolates,1766.000000000
Fluoroquinolones,Finland,2019,S - susceptible isolates,760.000000000
Fluoroquinolones,France,2019,S - susceptible isolates,2108.000000000
Fluoroquinolones,Croatia,2019,S - susceptible isolates,124.000000000
Fluoroquinolones,Hungary,2019,S - susceptible isolates,575.000000000
Fluoroquinolones,Ireland,2019,S - susceptible isolates,419.000000000
Fluoroquinolones,Iceland,2019,S - susceptible isolates,21.000000000
Fluoroquinolones,Italy,2019,S - susceptible isolates,3267.000000000
Fluoroquinolones,Lithuania,2019,S - susceptible isolates,198.000000000
Fluoroquinolones,Luxembourg,2019,S - susceptible isolates,74.000000000
Fluoroquinolones,Latvia,2019,S - susceptible isolates,117.000000000
Fluoroquinolones,Malta,2019,S - susceptible isolates,71.000000000
